question_id,variant,strength,gold,question,pass1_correct,pass2_correct,pass1_cal_correct,pass2_cal_correct,pass1_logodds,pass2_logodds,pass1_commitment,pass2_commitment,delta_logodds,delta_commitment,delta_margin,response_drift,transition_entropy,improvement_rate,regression_rate,prediction_change_rate,text_change_rate,transition_majority
25,anchored,0.15,yes,Is blonde hair green eyed Sara Paxton considered a Latino?,0.0,0.0,0.0,0.0,-0.9271545410134936,-2.17375183104601,0.65,0.65,-1.2465972900325164,0.0,-1.2465972900390625,0.0032573289902280145,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
25,anchored_reason,0.35,yes,Is blonde hair green eyed Sara Paxton considered a Latino?,0.0,0.0,0.0,0.0,-1.6650085449167784,-2.917442321758904,0.65,0.65,-1.2524337768421254,0.0,-1.2524337768554688,0.0,-1.4428232973175175e-12,0.0,0.0,0.0,0.0,wrong→wrong
25,anchored_selfcheck,0.75,yes,Is blonde hair green eyed Sara Paxton considered a Latino?,0.0,0.0,0.0,0.0,-4.449420928869513,-5.649383544637762,0.65,0.65,-1.199962615768249,0.0,-1.1999626159667969,0.19653179190751446,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
25,anchored_xml,0.55,yes,Is blonde hair green eyed Sara Paxton considered a Latino?,0.0,0.0,0.0,0.0,-4.093849182068953,-5.007938384860176,0.65,0.65,-0.9140892027912226,0.0,-0.9140892028808594,0.03188405797101446,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
25,answer_first,0.45,yes,Is blonde hair green eyed Sara Paxton considered a Latino?,0.0,0.0,0.0,1.0,-8.373424525698857,-0.7124633789047015,0.65,0.65,7.660961146794156,0.0,7.660961151123047,0.48494983277591974,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
25,plain,0.0,yes,Is blonde hair green eyed Sara Paxton considered a Latino?,0.0,0.0,0.0,0.0,-1.4443130493124032,-0.8558807373027589,0.65,0.65,0.5884323120096443,0.0,0.5884323120117188,0.022222222222222254,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
25,verbose,1.0,yes,Is blonde hair green eyed Sara Paxton considered a Latino?,0.0,0.0,0.0,0.0,-4.357959747236368,-5.62200164767278,0.65,0.65,-1.2640419004364123,0.0,-1.2640419006347656,0.19653179190751446,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
26,anchored,0.15,no,Can the history of art be learned by an amoeba?,1.0,1.0,1.0,0.0,-1.4335441589315916,-1.0069465637183312,0.65,0.65,0.42659759521326035,0.0,-0.42659759521484375,0.0,-1.4428232973175175e-12,0.0,0.0,0.0,0.0,correct→correct
26,anchored_reason,0.35,no,Can the history of art be learned by an amoeba?,1.0,1.0,1.0,0.0,-1.8360900878845126,-1.2323074340788938,0.65,0.65,0.6037826538056188,0.0,-0.6037826538085938,0.022222222222222254,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
26,anchored_selfcheck,0.75,no,Can the history of art be learned by an amoeba?,1.0,0.0,1.0,0.0,-4.53548049917432,-4.169788360531017,0.65,0.65,0.3656921386433032,0.0,-0.365692138671875,0.4579439252336449,-1.4428232973175175e-12,0.0,1.0,1.0,1.0,correct→wrong
26,anchored_xml,0.55,no,Can the history of art be learned by an amoeba?,1.0,0.0,1.0,0.0,-4.172943115169484,-2.2769966125391834,0.65,0.65,1.8959465026303004,0.0,-1.8959465026855469,0.4423076923076923,-1.4428232973175175e-12,0.0,1.0,1.0,1.0,correct→wrong
26,answer_first,0.45,no,Can the history of art be learned by an amoeba?,1.0,1.0,1.0,1.0,-10.167007420258999,-4.305839538500101,0.65,0.65,5.861167881758898,0.0,-5.861167907714844,0.7351351351351352,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
26,plain,0.0,no,Can the history of art be learned by an amoeba?,1.0,0.0,1.0,1.0,-1.6880645751900882,-1.650543212885607,0.65,0.5,0.03752136230448122,-0.15000000000000002,-0.0375213623046875,0.9633699633699634,-1.4428232973175175e-12,0.0,1.0,1.0,1.0,correct→wrong
26,verbose,1.0,no,Can the history of art be learned by an amoeba?,1.0,1.0,1.0,1.0,-4.510364532379759,-6.047164916569278,0.65,0.65,-1.5368003841895188,0.0,1.5368003845214844,0.18285714285714283,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
27,anchored,0.15,yes,Does it seem like the Gorillaz is composed of more members than they have?,0.0,0.0,1.0,1.0,0.13924026489229877,-0.5908317565905453,0.65,0.65,-0.7300720214828441,0.0,-0.730072021484375,0.01567398119122254,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
27,anchored_reason,0.35,yes,Does it seem like the Gorillaz is composed of more members than they have?,0.0,1.0,0.0,0.0,-0.514526367186425,-1.3499183654749176,0.65,0.65,-0.8353919982884926,0.0,-0.8353919982910156,0.016759776536312887,-1.4428232973175175e-12,1.0,0.0,1.0,1.0,wrong→correct
27,anchored_selfcheck,0.75,yes,Does it seem like the Gorillaz is composed of more members than they have?,0.0,0.0,0.0,1.0,-4.57082366933698,-4.463413238438619,0.65,0.65,0.10741043089836122,0.0,0.10741043090820312,0.025974025974025983,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
27,anchored_xml,0.55,yes,Does it seem like the Gorillaz is composed of more members than they have?,0.0,0.0,1.0,0.0,-3.5638084411268403,-5.618282317839822,0.65,0.65,-2.0544738767129815,0.0,-2.054473876953125,0.02265372168284785,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
27,answer_first,0.45,yes,Does it seem like the Gorillaz is composed of more members than they have?,0.0,0.0,1.0,0.0,-1.1796989440888508,-5.284698486130836,0.5,0.5,-4.104999542041985,0.0,-4.104999542236328,0.0,-1.4428232973175175e-12,0.0,0.0,0.0,0.0,wrong→wrong
27,plain,0.0,yes,Does it seem like the Gorillaz is composed of more members than they have?,0.0,0.0,1.0,1.0,0.7655906677229241,-0.6425743103013589,0.5,0.65,-1.408164978024283,0.15000000000000002,-1.4081649780273438,0.18849840255591055,-1.4428232973175175e-12,0.0,0.0,1.0,1.0,wrong→wrong
27,verbose,1.0,yes,Does it seem like the Gorillaz is composed of more members than they have?,0.0,0.0,0.0,0.0,-4.462169647130133,-4.737476348762816,0.8,0.8,-0.2753067016326831,0.0,-0.27530670166015625,0.28712871287128716,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
28,anchored,0.15,yes,Did Ice make people rich?,0.0,0.0,0.0,0.0,-0.4759063720693244,-1.3443069457972063,0.65,0.65,-0.8684005737278819,0.0,-0.8684005737304688,0.018867924528301883,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
28,anchored_reason,0.35,yes,Did Ice make people rich?,0.0,0.0,0.0,1.0,-0.692066192625456,-1.250637054440153,0.65,0.65,-0.5585708618146971,0.0,-0.5585708618164062,0.23782234957020054,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
28,anchored_selfcheck,0.75,yes,Did Ice make people rich?,0.0,0.0,0.0,0.0,-4.76565933215799,-7.579700468012661,0.65,0.65,-2.814041135854671,0.0,-2.8140411376953125,0.34954407294832823,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
28,anchored_xml,0.55,yes,Did Ice make people rich?,0.0,0.0,0.0,0.0,-4.7822875975368815,-5.566780090070445,0.65,0.65,-0.7844924925335635,0.0,-0.7844924926757812,0.36811594202898545,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
28,answer_first,0.45,yes,Did Ice make people rich?,0.0,0.0,1.0,0.0,-2.3339576721089186,-4.503955840974091,0.5,0.55,-2.169998168865172,0.050000000000000044,-2.1699981689453125,0.1825613079019074,-1.4428232973175175e-12,0.0,0.0,1.0,1.0,wrong→wrong
28,plain,0.0,yes,Did Ice make people rich?,0.0,0.0,0.0,0.0,-0.19858169555624094,-1.3432426452601014,0.75,0.75,-1.1446609497038605,0.0,-1.1446609497070312,0.007299270072992692,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
28,verbose,1.0,yes,Did Ice make people rich?,0.0,1.0,0.0,1.0,-4.863216400017052,-3.4940795898108603,0.8,0.8,1.3691368102061916,0.0,1.3691368103027344,0.44680851063829785,-1.4428232973175175e-12,1.0,0.0,1.0,1.0,wrong→correct
29,anchored,0.15,no,Did Polar Bears roam around in Ancient Greece?,1.0,1.0,1.0,0.0,-0.062129974365109975,-0.6854705810532068,0.75,0.75,-0.6233406066880969,0.0,0.6233406066894531,0.02491103202846978,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
29,anchored_reason,0.35,no,Did Polar Bears roam around in Ancient Greece?,0.0,0.0,1.0,1.0,-1.3037719726528383,-3.540180206264384,0.65,0.65,-2.236408233611546,0.0,2.236408233642578,0.006134969325153339,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
29,anchored_selfcheck,0.75,no,Did Polar Bears roam around in Ancient Greece?,1.0,1.0,1.0,1.0,-4.73554611194663,-6.7927322378781865,0.65,0.8,-2.0571861259315565,0.15000000000000002,2.0571861267089844,0.3973509933774835,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
29,anchored_xml,0.55,no,Did Polar Bears roam around in Ancient Greece?,0.0,1.0,1.0,1.0,-4.3935623168136155,-5.764213561693033,0.65,0.8,-1.3706512448794177,0.15000000000000002,1.3706512451171875,0.3877551020408163,-1.4428232973175175e-12,1.0,0.0,1.0,1.0,wrong→correct
29,answer_first,0.45,no,Did Polar Bears roam around in Ancient Greece?,1.0,0.0,1.0,1.0,-5.16820907575214,-5.296447753706628,0.65,0.5,-0.12823867795448862,-0.15000000000000002,0.12823867797851562,0.20334261838440115,-1.4428232973175175e-12,0.0,1.0,1.0,1.0,correct→wrong
29,plain,0.0,no,Did Polar Bears roam around in Ancient Greece?,1.0,1.0,1.0,1.0,-0.10344696044901137,-1.2856292724575968,0.65,0.65,-1.1821823120085855,0.0,1.1821823120117188,0.0,-1.4428232973175175e-12,0.0,0.0,0.0,0.0,correct→correct
29,verbose,1.0,no,Did Polar Bears roam around in Ancient Greece?,1.0,1.0,1.0,1.0,-4.663082122696782,-6.9175987233553435,0.65,0.8,-2.2545166006585617,0.15000000000000002,2.2545166015625,0.3935483870967742,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
30,anchored,0.15,no,Is Alistair Darling in favor of Scottish independence?,1.0,1.0,1.0,1.0,-0.7994804382306472,-1.9366493225029742,0.65,0.65,-1.1371688842723269,0.0,1.1371688842773438,0.0,-1.4428232973175175e-12,0.0,0.0,0.0,0.0,correct→correct
30,anchored_reason,0.35,no,Is Alistair Darling in favor of Scottish independence?,1.0,1.0,1.0,1.0,-2.1232299804605117,-3.962974548287249,0.65,0.65,-1.8397445678267372,0.0,1.8397445678710938,0.406060606060606,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
30,anchored_selfcheck,0.75,no,Is Alistair Darling in favor of Scottish independence?,1.0,1.0,1.0,1.0,-5.124813079665848,-6.771373747906789,0.65,0.8,-1.6465606682409408,0.15000000000000002,1.6465606689453125,0.4117647058823529,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
30,anchored_xml,0.55,no,Is Alistair Darling in favor of Scottish independence?,1.0,1.0,1.0,1.0,-4.917762756210967,-4.8962554930302815,0.65,0.8,0.021507263180685854,0.15000000000000002,-0.02150726318359375,0.39209726443769,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
30,answer_first,0.45,no,Is Alistair Darling in favor of Scottish independence?,1.0,0.0,1.0,0.0,-6.577106475111622,-0.18524932861290874,0.65,0.5,6.391857146498713,-0.15000000000000002,-6.391857147216797,0.19867549668874174,-1.4428232973175175e-12,0.0,1.0,1.0,1.0,correct→wrong
30,plain,0.0,no,Is Alistair Darling in favor of Scottish independence?,1.0,1.0,1.0,1.0,-0.8390998840313211,-1.6400375366161322,0.65,0.65,-0.8009376525848111,0.0,0.8009376525878906,0.33939393939393936,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
30,verbose,1.0,no,Is Alistair Darling in favor of Scottish independence?,1.0,1.0,1.0,1.0,-5.100818633869053,-5.491943359132276,0.8,0.8,-0.3911247252632233,0.0,0.3911247253417969,0.23456790123456794,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
31,anchored,0.15,no,Is ID required to get all medications from all pharmacies?,1.0,1.0,0.0,1.0,0.2026138305659981,-1.303325653072762,0.65,0.65,-1.50593948363876,0.0,1.5059394836425781,0.0,-1.4428232973175175e-12,0.0,0.0,0.0,0.0,correct→correct
31,anchored_reason,0.35,no,Is ID required to get all medications from all pharmacies?,0.0,0.0,1.0,1.0,-0.6838531494125858,-6.145599364767718,0.65,0.65,-5.461746215355133,0.0,5.4617462158203125,0.005813953488372103,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
31,anchored_selfcheck,0.75,no,Is ID required to get all medications from all pharmacies?,1.0,1.0,1.0,1.0,-4.670589446914733,-7.4095802290611585,0.65,0.8,-2.738990782146425,0.15000000000000002,2.7389907836914062,0.1594202898550725,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
31,anchored_xml,0.55,no,Is ID required to get all medications from all pharmacies?,1.0,1.0,1.0,1.0,-4.557109832668375,-6.574169158219198,0.65,0.65,-2.0170593255508233,0.0,2.017059326171875,0.0060606060606061,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
31,answer_first,0.45,no,Is ID required to get all medications from all pharmacies?,0.0,0.0,1.0,0.0,-5.094814300373941,0.3313179016106534,0.65,0.65,5.426132201984594,0.0,-5.4261322021484375,0.015105740181268867,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
31,plain,0.0,no,Is ID required to get all medications from all pharmacies?,1.0,1.0,1.0,0.0,0.023139953613235103,-0.5699462890612974,0.55,0.65,-0.5930862426745325,0.09999999999999998,0.5930862426757812,0.26315789473684215,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
31,verbose,1.0,no,Is ID required to get all medications from all pharmacies?,1.0,1.0,1.0,1.0,-4.580772399804764,-9.051509848646326,0.65,0.65,-4.470737448841562,0.0,4.470737457275391,0.37058823529411766,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
32,anchored,0.15,yes,Do many fans of J.K Rowling know who Alan Rickman is?,0.0,0.0,1.0,0.0,0.8722305297831822,-1.6299095153759517,0.65,0.65,-2.502140045159134,0.0,-2.5021400451660156,0.0,-1.4428232973175175e-12,0.0,0.0,0.0,0.0,wrong→wrong
32,anchored_reason,0.35,yes,Do many fans of J.K Rowling know who Alan Rickman is?,1.0,1.0,1.0,1.0,-0.15478515624968917,-1.200973510739165,0.65,0.65,-1.046188354489476,0.0,-1.0461883544921875,0.0,-1.4428232973175175e-12,0.0,0.0,0.0,0.0,correct→correct
32,anchored_selfcheck,0.75,yes,Do many fans of J.K Rowling know who Alan Rickman is?,1.0,0.0,1.0,0.0,-3.737510681110374,-4.640026092425759,0.65,0.65,-0.902515411315385,0.0,-0.9025154113769531,0.20370370370370372,-1.4428232973175175e-12,0.0,1.0,1.0,1.0,correct→wrong
32,anchored_xml,0.55,yes,Do many fans of J.K Rowling know who Alan Rickman is?,1.0,1.0,1.0,1.0,-3.2958335876195215,-4.109752654968381,0.65,0.65,-0.8139190673488597,0.0,-0.8139190673828125,0.0,-1.4428232973175175e-12,0.0,0.0,0.0,0.0,correct→correct
32,answer_first,0.45,yes,Do many fans of J.K Rowling know who Alan Rickman is?,0.0,0.0,1.0,0.0,2.7960548400715717,-3.3214035033903055,0.5,0.65,-6.117458343461877,0.15000000000000002,-6.117458343505859,0.2845528455284553,-1.4428232973175175e-12,0.0,0.0,1.0,1.0,wrong→wrong
32,plain,0.0,yes,Do many fans of J.K Rowling know who Alan Rickman is?,0.0,0.0,1.0,1.0,1.0400733947729148,-0.7687721252424471,0.65,0.65,-1.808845520015362,0.0,-1.8088455200195312,0.0,-1.4428232973175175e-12,0.0,0.0,0.0,0.0,wrong→wrong
32,verbose,1.0,yes,Do many fans of J.K Rowling know who Alan Rickman is?,1.0,0.0,0.0,0.0,-3.8933105468259472,-4.900222778186,0.8,0.8,-1.0069122313600531,0.0,-1.0069122314453125,0.015974440894568676,-1.4428232973175175e-12,0.0,1.0,1.0,1.0,correct→wrong
33,anchored,0.15,no,Does the Constitution of the Philippines copy text from the British constitution?,1.0,1.0,1.0,0.0,-0.16564941406216718,-0.19440078735312447,0.75,0.75,-0.028751373290957283,0.0,0.028751373291015625,0.08029197080291972,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
33,anchored_reason,0.35,no,Does the Constitution of the Philippines copy text from the British constitution?,1.0,0.0,1.0,1.0,-0.912506103513536,-4.119602203307622,0.65,0.65,-3.207096099794086,0.0,3.2070960998535156,0.5763546798029557,-1.4428232973175175e-12,0.0,1.0,1.0,1.0,correct→wrong
33,anchored_selfcheck,0.75,no,Does the Constitution of the Philippines copy text from the British constitution?,0.0,0.0,1.0,0.0,-5.002544402927387,-4.276371002125301,0.65,0.8,0.7261734008020859,0.15000000000000002,-0.7261734008789062,0.5942028985507246,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
33,anchored_xml,0.55,no,Does the Constitution of the Philippines copy text from the British constitution?,0.0,1.0,1.0,1.0,-4.866744994987298,-5.429882049332429,0.65,0.55,-0.5631370543451313,-0.09999999999999998,0.5631370544433594,0.3663911845730028,-1.4428232973175175e-12,1.0,0.0,1.0,1.0,wrong→correct
33,answer_first,0.45,no,Does the Constitution of the Philippines copy text from the British constitution?,1.0,0.0,1.0,1.0,-4.398788452067097,-1.8788642883236848,0.65,0.4,2.519924163743412,-0.25,-2.5199241638183594,0.9640102827763496,-1.4428232973175175e-12,0.0,1.0,1.0,1.0,correct→wrong
33,plain,0.0,no,Does the Constitution of the Philippines copy text from the British constitution?,1.0,1.0,1.0,1.0,-0.4568023681631167,-1.6001510620069668,0.55,0.55,-1.14334869384385,0.0,1.1433486938476562,0.3937823834196891,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
33,verbose,1.0,no,Does the Constitution of the Philippines copy text from the British constitution?,1.0,1.0,1.0,1.0,-4.890159606800626,-7.249847410701485,0.65,0.55,-2.359687803900859,-0.09999999999999998,2.3596878051757812,0.36363636363636365,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
34,anchored,0.15,yes,Is sunscreen unhelpful for the condition that killed Bob Marley?,0.0,0.0,0.0,1.0,-0.0801963806150737,-0.943752288816179,0.65,0.65,-0.8635559082011053,0.0,-0.863555908203125,0.0,-1.4428232973175175e-12,0.0,0.0,0.0,0.0,wrong→wrong
34,anchored_reason,0.35,yes,Is sunscreen unhelpful for the condition that killed Bob Marley?,1.0,1.0,0.0,0.0,-0.9024467468241119,-4.579250335595928,0.65,0.65,-3.6768035887718162,0.0,-3.6768035888671875,0.005649717514124242,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
34,anchored_selfcheck,0.75,yes,Is sunscreen unhelpful for the condition that killed Bob Marley?,0.0,0.0,0.0,0.0,-5.057708740077151,-6.096755981000901,0.65,0.65,-1.0390472409237494,0.0,-1.0390472412109375,0.28919860627177696,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
34,anchored_xml,0.55,yes,Is sunscreen unhelpful for the condition that killed Bob Marley?,0.0,0.0,0.0,0.0,-4.920490264755515,-5.93276977501343,0.65,0.8,-1.0122795102579145,0.15000000000000002,-1.0122795104980469,0.38323353293413176,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
34,answer_first,0.45,yes,Is sunscreen unhelpful for the condition that killed Bob Marley?,0.0,1.0,1.0,0.0,-0.8124999999981903,-3.634086608848878,0.65,0.65,-2.8215866088506876,0.0,-2.8215866088867188,0.3828571428571429,-1.4428232973175175e-12,1.0,0.0,1.0,1.0,wrong→correct
34,plain,0.0,yes,Is sunscreen unhelpful for the condition that killed Bob Marley?,0.0,0.0,0.0,0.0,-0.11674499511695359,-1.450580596919797,0.65,0.65,-1.3338356018028432,0.0,-1.3338356018066406,0.5300859598853869,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
34,verbose,1.0,yes,Is sunscreen unhelpful for the condition that killed Bob Marley?,0.0,1.0,0.0,0.0,-4.936889648298171,-5.853622436174946,0.65,0.8,-0.916732787876775,0.15000000000000002,-0.9167327880859375,0.2094240837696335,-1.4428232973175175e-12,1.0,0.0,1.0,1.0,wrong→correct
35,anchored,0.15,yes,Did mongoose come from later period than rhinos?,0.0,0.0,0.0,0.0,-0.4194030761710113,-1.357021331783482,0.65,0.65,-0.9376182556124708,0.0,-0.9376182556152344,0.1089108910891089,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
35,anchored_reason,0.35,yes,Did mongoose come from later period than rhinos?,0.0,0.0,0.0,0.0,-1.4135055541953516,-4.292480468676866,0.65,0.65,-2.878974914481514,0.0,-2.8789749145507812,0.47432024169184295,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
35,anchored_selfcheck,0.75,yes,Did mongoose come from later period than rhinos?,0.0,0.0,0.0,0.0,-5.28723144511471,-8.161178585364876,0.65,0.65,-2.8739471402501664,0.0,-2.8739471435546875,0.35151515151515156,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
35,anchored_xml,0.55,yes,Did mongoose come from later period than rhinos?,0.0,0.0,0.0,0.0,-5.536163329824427,-9.232536305693527,0.65,0.65,-3.6963729758691004,0.0,-3.6963729858398438,0.006369426751592355,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
35,answer_first,0.45,yes,Did mongoose come from later period than rhinos?,0.0,0.0,1.0,0.0,-0.8669433593730407,-1.9976959228443258,0.65,0.5,-1.1307525634712852,-0.15000000000000002,-1.1307525634765625,0.10306406685236769,-1.4428232973175175e-12,0.0,0.0,1.0,1.0,wrong→wrong
35,plain,0.0,yes,Did mongoose come from later period than rhinos?,0.0,0.0,0.0,0.0,-0.05458450317371887,-2.0457725524826285,0.75,0.75,-1.9911880493089096,0.0,-1.9911880493164062,0.53125,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
35,verbose,1.0,yes,Did mongoose come from later period than rhinos?,0.0,0.0,0.0,0.0,-5.2254180906343795,-6.975971220853233,0.8,0.8,-1.7505531302188535,0.0,-1.7505531311035156,0.0,-1.4428232973175175e-12,0.0,0.0,0.0,0.0,wrong→wrong
36,anchored,0.15,no,"Is 2018 Ashland, Oregon population inadequate to be a hypothetical military division?",0.0,0.0,0.0,1.0,0.2226638793940822,-1.7002830505318165,0.65,0.65,-1.9229469299258988,0.0,1.9229469299316406,0.0,-1.4428232973175175e-12,0.0,0.0,0.0,0.0,wrong→wrong
36,anchored_reason,0.35,no,"Is 2018 Ashland, Oregon population inadequate to be a hypothetical military division?",1.0,1.0,0.0,1.0,-0.4469375610342323,-1.7559623718205555,0.65,0.65,-1.3090248107863232,0.0,1.3090248107910156,0.10526315789473684,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
36,anchored_selfcheck,0.75,no,"Is 2018 Ashland, Oregon population inadequate to be a hypothetical military division?",1.0,1.0,0.0,1.0,-3.80956268306036,-7.30247497410197,0.65,0.8,-3.49291229104161,0.15000000000000002,3.4929122924804688,0.24375000000000002,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
36,anchored_xml,0.55,no,"Is 2018 Ashland, Oregon population inadequate to be a hypothetical military division?",1.0,1.0,0.0,1.0,-3.526412963833215,-7.677177427040701,0.65,0.8,-4.150764463207485,0.15000000000000002,4.150764465332031,0.20401337792642138,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
36,answer_first,0.45,no,"Is 2018 Ashland, Oregon population inadequate to be a hypothetical military division?",1.0,0.0,0.0,1.0,-1.3186912536586384,-3.2775993346903225,0.65,0.5,-1.9589080810316841,-0.15000000000000002,1.9589080810546875,0.9038461538461539,-1.4428232973175175e-12,0.0,1.0,1.0,1.0,correct→wrong
36,plain,0.0,no,"Is 2018 Ashland, Oregon population inadequate to be a hypothetical military division?",1.0,1.0,0.0,1.0,0.38126373290937515,-1.0231552123999212,0.75,0.75,-1.4044189453092963,0.0,1.4044189453125,0.12698412698412698,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
36,verbose,1.0,no,"Is 2018 Ashland, Oregon population inadequate to be a hypothetical military division?",1.0,0.0,0.0,1.0,-3.5976905822389043,-8.14818954122062,0.8,0.8,-4.550498958981716,0.0,4.550498962402344,0.10437710437710435,-1.4428232973175175e-12,0.0,1.0,1.0,1.0,correct→wrong
37,anchored,0.15,no,Is it wise to feed a Snickers bar to a poodle?,1.0,1.0,1.0,1.0,-0.17977523803674791,-1.7417335510198588,0.65,0.65,-1.561958312983111,0.0,1.5619583129882812,0.3307692307692308,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
37,anchored_reason,0.35,no,Is it wise to feed a Snickers bar to a poodle?,1.0,1.0,1.0,1.0,-0.9318733215310578,-3.478004455534042,0.65,0.65,-2.546131134002984,0.0,2.546131134033203,0.3161764705882353,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
37,anchored_selfcheck,0.75,no,Is it wise to feed a Snickers bar to a poodle?,1.0,1.0,1.0,1.0,-5.08016204817905,-6.558975219021016,0.65,0.8,-1.478813170841966,0.15000000000000002,1.4788131713867188,0.3793103448275862,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
37,anchored_xml,0.55,no,Is it wise to feed a Snickers bar to a poodle?,1.0,1.0,1.0,1.0,-4.592193603416924,-7.899833676502386,0.65,0.8,-3.3076400730854614,0.15000000000000002,3.3076400756835938,0.3653136531365314,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
37,answer_first,0.45,no,Is it wise to feed a Snickers bar to a poodle?,0.0,0.0,1.0,1.0,-5.405929565206969,-2.930564880352409,0.5,0.5,2.4753646848545596,0.0,-2.4753646850585938,0.12166172106824924,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
37,plain,0.0,no,Is it wise to feed a Snickers bar to a poodle?,1.0,1.0,1.0,0.0,-0.5433120727527656,-0.7521972656233497,0.65,0.65,-0.20888519287058405,0.0,0.20888519287109375,0.2535211267605634,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
37,verbose,1.0,no,Is it wise to feed a Snickers bar to a poodle?,1.0,1.0,1.0,1.0,-4.91295242295967,-7.630573270644848,0.65,0.65,-2.717620847685178,0.0,2.717620849609375,0.36111111111111116,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
38,anchored,0.15,yes,Is it best to avoid kola nuts with colitis?,0.0,0.0,1.0,0.0,0.8451347351055231,-2.6287994384627775,0.65,0.65,-3.4739341735683005,0.0,-3.4739341735839844,0.19117647058823528,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
38,anchored_reason,0.35,yes,Is it best to avoid kola nuts with colitis?,0.0,0.0,1.0,0.0,-0.15243148803680343,-3.1323318481216478,0.65,0.65,-2.9799003600848444,0.0,-2.979900360107422,0.021276595744680882,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
