split,question_id,variant,strength,note,question,gold,pass1_prompt,pass1_full_output,pass1_completion,pass1_prediction,pass1_correct,pass1_calibrated_prediction,pass1_calibrated_correct,pass1_logodds,pass1_confidence,pass1_commitment,pass2_prompt,pass2_full_output,pass2_completion,pass2_prediction,pass2_correct,pass2_calibrated_prediction,pass2_calibrated_correct,pass2_logodds,pass2_confidence,pass2_commitment,improved,regressed,unchanged,transition,cal_transition,pass1_vs_pass2_prediction_changed,pass1_vs_pass2_text_changed,pass1_stability_score,pass2_stability_score,transition_entropy,cal_transition_entropy,pass1_majority_accuracy,pass2_majority_accuracy,pass1_majority_prediction,pass2_majority_prediction,pass1_logodds_mean_question,pass2_logodds_mean_question,n_variants,pass1_accuracy,pass2_accuracy,pass1_logodds_mean,pass2_logodds_mean,pass1_logodds_std,pass2_logodds_std,pass1_commitment_mean,pass2_commitment_mean,pass1_commitment_std,pass2_commitment_std,improvement_rate,regression_rate,prediction_change_rate,text_change_rate,pass1_raw_correct_rate,pass2_raw_correct_rate,pass1_cal_correct_rate,pass2_cal_correct_rate,is_question_summary
test,49,,,,Is most store bought rice pudding made with brown rice?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5714285714285714,0.8571428571428571,0.9556998911095345,0.6829081046984717,0.5714285714285714,0.8571428571428571,no,no,,,7.0,0.5714285714285714,0.8571428571428571,-2.9071573525474683,-3.3540905542384993,2.788602649465359,2.1292630651158464,0.65,0.7142857142857143,0.0,0.08017837257372733,0.2857142857142857,0.0,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.42857142857142855,1.0,True
test,50,,,,Do depressed people travel to the Golden Gate Bridge often?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7142857142857143,0.5714285714285714,1.0042424730510766,0.796311640170813,0.16666666666666666,0.6666666666666666,no,yes,,,7.0,0.14285714285714285,0.5714285714285714,-2.195055825339445,-2.7769835335567463,2.0934829206065144,1.4149944188680572,0.6142857142857142,0.6571428571428573,0.09449111825230681,0.1336306209562122,0.42857142857142855,0.0,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.14285714285714285,True
test,51,,,,Would a snakebite hypothetically be a threat to T-1000?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,0.5714285714285714,1.0042424730510766,0.796311640170813,0.8571428571428571,0.5714285714285714,no,no,,,7.0,0.8571428571428571,0.5714285714285714,-1.3169441223010507,-3.3491826736412125,2.1493745737865546,2.465367564015565,0.65,0.692857142857143,0.0,0.07319250547114,0.14285714285714285,0.42857142857142855,0.5714285714285714,1.0,0.8571428571428571,0.5714285714285714,0.14285714285714285,0.8571428571428571,True
test,52,,,,Is Kobe's famous animal product used in a BLT?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5714285714285714,0.7142857142857143,1.277034259462139,0.9556998911095345,0.5714285714285714,0.2857142857142857,no,yes,,,7.0,0.5714285714285714,0.2857142857142857,-2.3237108502664614,-2.417725154296207,2.144805149469365,1.5680152569256207,0.6714285714285715,0.6928571428571428,0.05669467095138409,0.07319250547114,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.8571428571428571,0.7142857142857143,True
test,53,,,,Is the Asian black bear multicolored?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7142857142857143,0.5714285714285714,1.0789922078745835,-1.000088900581841e-12,0.2857142857142857,0.5714285714285714,no,yes,,,7.0,0.2857142857142857,0.5714285714285714,-3.29533822182231,-3.56641442420269,2.732655652727001,2.0873095949653946,0.6571428571428571,0.6785714285714286,0.07319250547113998,0.09063269671749657,0.2857142857142857,0.0,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.5714285714285714,0.0,0.0,True
test,54,,,,Could  jockey win Triple Crown between Eid al-Fitr endpoints?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5714285714285714,0.5714285714285714,0.6829081046984717,0.6829081046984717,0.6666666666666666,0.0,no,yes,,,7.0,0.5714285714285714,0.0,-2.6411132811549947,-3.3730158123809555,2.7412669110235606,1.5771570745552175,0.65,0.6285714285714284,0.08660254037844388,0.13496031162636563,0.0,0.5714285714285714,0.7142857142857143,0.8571428571428571,0.5714285714285714,0.0,0.5714285714285714,1.0,True
test,55,,,,Can an adult human skull hypothetically pass through the birth canal?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,0.8571428571428571,0.41011631828640904,0.5982695885832573,0.14285714285714285,0.14285714285714285,no,no,,,7.0,0.14285714285714285,0.14285714285714285,-2.363478524288034,-3.9367179867449997,2.35593696432541,2.3599591258734507,0.6714285714285715,0.7142857142857143,0.05669467095138409,0.08017837257372733,0.0,0.0,0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0,True
test,56,,,,Did Jerry Seinfeld have reason to cheer in 1986?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,0.5714285714285714,0.5982695885832573,1.277034259462139,0.0,0.3333333333333333,no,no,,,7.0,0.0,0.2857142857142857,-1.631076812733112,-2.861564091214921,1.55030385770333,2.0588392861909446,0.6928571428571428,0.6714285714285715,0.11338934190276818,0.10350983390135315,0.2857142857142857,0.0,0.5714285714285714,1.0,0.0,0.2857142857142857,0.5714285714285714,0.42857142857142855,True
test,57,,,,Are the Vietnamese people a great untapped resource for NBA players?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,0.8571428571428571,0.41011631828640904,0.9556998911095343,1.0,1.0,no,no,,,7.0,0.8571428571428571,0.8571428571428571,-2.20058441159246,-2.599248068634036,2.0976154458204275,1.7322149578418866,0.6142857142857142,0.6142857142857142,0.06267831705280089,0.06267831705280089,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,True
test,58,,,,Are Aldi's foods discounted due to being out of date?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,0.7142857142857143,0.796311640170813,0.796311640170813,0.8571428571428571,0.7142857142857143,no,no,,,7.0,0.8571428571428571,0.7142857142857143,-2.3361636570262028,-2.628495352578564,1.8519861642336453,1.5230080589158526,0.65,0.65,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8571428571428571,True
test,59,,,,Can Darth Vader hypothetically outdunk Bill Walton without using The Force?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7142857142857143,0.7142857142857143,0.5982695885832573,0.9556998911095343,0.7142857142857143,0.8333333333333334,no,no,,,7.0,0.7142857142857143,0.7142857142857143,-2.0847494942493445,-2.506928580097973,2.3157638696585487,1.8568864445416535,0.6857142857142857,0.65,0.06267831705280087,0.08660254037844388,0.0,0.0,0.14285714285714285,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.7142857142857143,True
test,60,,,,Is a curling iron necessary in curling?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8571428571428571,0.41011631828640904,0.41011631828640904,1.0,0.8571428571428571,no,no,,,7.0,1.0,0.8571428571428571,-2.9719957623269164,-3.183001381713791,2.5503079851810893,2.4815381117001296,0.65,0.6785714285714286,0.0,0.09063269671749657,0.0,0.14285714285714285,0.14285714285714285,1.0,1.0,0.8571428571428571,1.0,0.8571428571428571,True
test,61,,,,Is a jellyfish safe from atherosclerosis?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7142857142857143,0.7142857142857143,1.1537419426970903,0.9556998911095345,0.2857142857142857,0.2857142857142857,no,no,,,7.0,0.2857142857142857,0.2857142857142857,-2.3338922772747424,-3.9038908817203923,2.142522049703429,2.7937954066018778,0.65,0.6928571428571428,0.0,0.07319250547114,0.14285714285714285,0.14285714285714285,0.2857142857142857,1.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,True
test,62,,,,Could all of the famous Apollo's hypothetically defeat all of the famous D'Artagnan's?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5714285714285714,0.42857142857142855,0.9556998911095345,0.9556998911095345,0.3333333333333333,0.5,no,no,,,7.0,0.2857142857142857,0.42857142857142855,-2.465727669809049,-2.466031210736793,2.2648301795915455,1.4477419556979811,0.6357142857142858,0.6928571428571428,0.11801936887041647,0.1618347187425374,0.14285714285714285,0.0,0.14285714285714285,0.8571428571428571,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.2857142857142857,True
test,63,,,,Would Shaggy and Redenbacher popcorn founder both raise hand during first name roll call?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,0.8571428571428571,0.41011631828640904,0.5982695885832573,0.0,0.14285714285714285,no,no,,,7.0,0.0,0.14285714285714285,-2.832300458576991,-2.7424605232775474,2.2064006245905525,1.97711667818889,0.6285714285714284,0.65,0.1439245834257849,0.11180339887498948,0.14285714285714285,0.0,0.2857142857142857,1.0,0.0,0.14285714285714285,0.0,0.2857142857142857,True
test,64,,,,Does horseradish have a fetlock?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,0.7142857142857143,0.796311640170813,-1.000088900581841e-12,0.8571428571428571,0.2857142857142857,no,yes,,,7.0,0.8571428571428571,0.2857142857142857,-2.783572060669427,-2.989766257112941,2.09963851080529,1.3312324091393246,0.65,0.6571428571428571,0.0,0.07319250547113998,0.14285714285714285,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.2857142857142857,1.0,1.0,True
test,65,,,,Does Antarctica have a lot of problems relating to homelessness?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7142857142857143,0.41011631828640904,0.5982695885832573,1.0,0.16666666666666666,no,yes,,,7.0,1.0,0.14285714285714285,-2.579401288623835,-3.174467904171052,2.480562374799198,1.6245267815284254,0.6357142857142858,0.6142857142857142,0.06900655593423541,0.06267831705280089,0.0,0.8571428571428571,0.8571428571428571,1.0,1.0,0.14285714285714285,0.7142857142857143,1.0,True
test,66,,,,Does Masaharu Morimoto rely on glutamic acid?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,0.5714285714285714,0.5982695885832573,0.5982695885832573,0.0,0.3333333333333333,no,no,,,7.0,0.0,0.2857142857142857,-2.0498046874667786,-3.241647447792919,2.2312585382548207,1.5513087931258192,0.65,0.6928571428571428,0.08660254037844388,0.11338934190276818,0.2857142857142857,0.0,0.2857142857142857,1.0,0.0,0.2857142857142857,0.2857142857142857,0.0,True
test,67,,,,Was the amount of spinach Popeye ate unhealthy?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,no,no,,,7.0,0.0,0.0,-2.4882529122107337,-2.894634791733952,2.1119442567803604,1.659446230131636,0.6642857142857143,0.6857142857142858,0.03779644730092272,0.06267831705280089,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True
test,68,,,,Does Mercury make for good Slip N Slide material?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,0.7142857142857143,0.796311640170813,1.0042424730510766,0.8571428571428571,0.8333333333333334,no,no,,,7.0,0.8571428571428571,0.7142857142857143,-1.9764987400338219,-2.5951222010693367,2.3275835485917304,1.5743859500499686,0.65,0.6571428571428573,0.0,0.1336306209562122,0.0,0.14285714285714285,0.14285714285714285,1.0,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.8571428571428571,True
test,69,,,,Can a snow leopard swim?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,0.8571428571428571,0.796311640170813,0.796311640170813,0.14285714285714285,0.14285714285714285,no,no,,,7.0,0.14285714285714285,0.14285714285714285,-2.2017233711566733,-2.333120618467437,2.8050456024785886,3.0221068949724246,0.6928571428571428,0.7142857142857143,0.07319250547114,0.08017837257372733,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,True
test,70,,,,Was Eve involved in an incestuous relationship?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8571428571428571,-1.000088900581841e-12,0.9556998911095345,0.0,0.0,no,no,,,7.0,0.0,0.0,-2.6883534022108613,-3.515205928121703,2.360123228230889,2.2977539064078867,0.6857142857142857,0.6642857142857143,0.06267831705280087,0.09449111825230681,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.2857142857142857,0.14285714285714285,True
test,71,,,,Could the Powepuff Girls make the background to the Azerbaijani flag?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,0.8571428571428571,-1.000088900581841e-12,0.9556998911095345,0.0,0.0,no,no,,,7.0,0.0,0.0,-2.4868621825658623,-3.3119076319084684,2.454448422809125,1.8695892356784085,0.65,0.6642857142857143,0.12583057392117916,0.06267831705280089,0.0,0.0,0.2857142857142857,1.0,0.0,0.0,0.2857142857142857,0.14285714285714285,True
test,72,,,,Did the Coen brothers ever collaborate with the Brothers Grimm?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-1.000088900581841e-12,-1.000088900581841e-12,1.0,1.0,no,no,,,7.0,1.0,1.0,-3.7008410859954988,-3.600599561344999,2.32440812843412,1.563226177803444,0.6714285714285714,0.6928571428571428,0.0809173593712687,0.09322272357358044,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,True
test,73,,,,Would you spend less on your food at Aldi than at Whole Foods?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42857142857142855,0.5714285714285714,0.9556998911095345,0.9556998911095345,0.5,0.3333333333333333,no,no,,,7.0,0.42857142857142855,0.2857142857142857,-1.1434653145793874,-2.816266196036218,2.5804739250552258,2.120731480205775,0.6142857142857142,0.65,0.09449111825230681,0.08660254037844388,0.0,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.42857142857142855,0.2857142857142857,0.7142857142857143,0.14285714285714285,True
test,74,,,,Is Steve Carell's character on The Office portrayed as one with tremendous leadership skills?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7142857142857143,0.5714285714285714,1.277034259462139,0.5982695885832573,0.7142857142857143,0.5714285714285714,no,no,,,7.0,0.7142857142857143,0.5714285714285714,-1.6805610656601608,-2.914452688980258,1.71005557353324,1.6836366897391104,0.692857142857143,0.692857142857143,0.07319250547114,0.07319250547114,0.14285714285714285,0.2857142857142857,0.42857142857142855,1.0,0.7142857142857143,0.5714285714285714,0.2857142857142857,1.0,True
test,75,,,,Would Othello be Shakespeare's play to buy Scheherazade most time with king?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,0.8571428571428571,0.796311640170813,1.2770342594621393,1.0,1.0,no,no,,,7.0,0.8571428571428571,0.8571428571428571,-2.473531995460825,-2.8937285286653815,1.8896927472160832,1.503178142853696,0.6,0.6428571428571429,0.0957427107756338,0.07319250547113998,0.14285714285714285,0.14285714285714285,0.2857142857142857,1.0,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.7142857142857143,True
test,76,,,,Is someone more likely to survive having breast cancer in Japan than in Sweden?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7142857142857143,0.5982695885832573,0.9556998911095345,1.0,0.7142857142857143,no,no,,,7.0,1.0,0.7142857142857143,-1.721701485751926,-4.358191898253383,1.971292530163761,2.795889300803693,0.6642857142857143,0.7,0.10293317295817755,0.1,0.0,0.2857142857142857,0.2857142857142857,1.0,1.0,0.7142857142857143,0.2857142857142857,0.8571428571428571,True
test,77,,,,Was Harry Potter a better investment than The Matrix for Warner Bros.?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,0.5714285714285714,0.5982695885832573,0.9556998911095345,0.0,0.3333333333333333,no,no,,,7.0,0.0,0.2857142857142857,-2.1785354613974213,-2.643553597556823,1.9884975917349643,1.5188259044454482,0.6928571428571428,0.7071428571428571,0.1455694892155502,0.11338934190276818,0.2857142857142857,0.0,0.2857142857142857,1.0,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,True
test,78,,,,Was Kane (wrestler) banned from WCW  headquarters city?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,0.7142857142857143,0.796311640170813,1.351783994285646,0.8571428571428571,0.8333333333333334,no,no,,,7.0,0.8571428571428571,0.7142857142857143,-1.9244984217755436,-2.309152058148023,2.288058721868244,1.7512426232658416,0.7,0.6785714285714286,0.1,0.1439245834257849,0.0,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.42857142857142855,0.42857142857142855,True
test,79,,,,Did Amy Winehouse always perform live perfectly?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,0.8571428571428571,0.41011631828640904,0.41011631828640904,0.8571428571428571,0.8571428571428571,no,no,,,7.0,0.8571428571428571,0.8571428571428571,-4.18814740581872,-3.1380538940032454,3.126028111107762,1.221304619502123,0.6714285714285715,0.692857142857143,0.05669467095138409,0.07319250547114,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.8571428571428571,1.0,0.8571428571428571,True
test,80,,,,Would Robert Wadlow tower over a German Shepherd?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-1.000088900581841e-12,0.6829081046984717,0.0,0.0,no,no,,,7.0,0.0,0.0,-1.851845332521344,-3.6850945605759207,2.3749546344717354,2.6815698556344083,0.6714285714285715,0.6714285714285715,0.05669467095138409,0.05669467095138409,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.42857142857142855,0.0,True
test,81,,,,Does The Doctor keep his ship in his childhood home?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5714285714285714,0.5714285714285714,1.277034259462139,1.0042424730510766,0.6666666666666666,0.3333333333333333,no,yes,,,7.0,0.5714285714285714,0.2857142857142857,-2.537525176949064,-2.8571608406543625,2.389576298977047,1.802854055695348,0.6642857142857143,0.6571428571428571,0.09449111825230681,0.11338934190276817,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.8571428571428571,True
test,82,,,,Would a rabbi worship martyrs Ranavalona I killed?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,0.5714285714285714,0.9556998911095343,-1.000088900581841e-12,0.8571428571428571,0.3333333333333333,no,yes,,,7.0,0.8571428571428571,0.2857142857142857,-3.0324298312920077,-2.9111845833592476,2.2919236379683756,1.3147213751974156,0.65,0.6928571428571428,0.0,0.11338934190276818,0.0,0.5714285714285714,0.5714285714285714,1.0,0.8571428571428571,0.2857142857142857,1.0,1.0,True
test,83,,,,Did origin dynasty of Go precede Jia Sidao?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5714285714285714,0.7142857142857143,0.796311640170813,0.41011631828640904,0.3333333333333333,0.16666666666666666,no,no,,,7.0,0.2857142857142857,0.14285714285714285,-2.9255349294657407,-3.7404125756299273,2.2422060744553236,2.3022855357834615,0.65,0.6928571428571428,0.08660254037844388,0.11338934190276818,0.0,0.14285714285714285,0.42857142857142855,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,True
test,84,,,,Would ISIS agree with Al-Farabi's religious sect?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,0.5714285714285714,0.9556998911095345,1.0789922078745835,0.8571428571428571,0.6666666666666666,no,no,,,7.0,0.8571428571428571,0.5714285714285714,-2.1662499563760944,-2.9633347647108725,1.9807540884028718,1.4675875097540367,0.6642857142857144,0.6857142857142857,0.037796447300922714,0.08017837257372734,0.0,0.2857142857142857,0.2857142857142857,1.0,0.8571428571428571,0.5714285714285714,0.42857142857142855,0.7142857142857143,True
test,85,,,,Is nickel dominant material in US 2020 nickels?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7142857142857143,0.5714285714285714,1.2770342594621393,0.9556998911095343,0.7142857142857143,0.6666666666666666,no,no,,,7.0,0.7142857142857143,0.5714285714285714,-2.431206839367699,-3.6252196174320237,2.4103922223207235,2.1033200488866246,0.6714285714285715,0.6928571428571428,0.05669467095138409,0.11338934190276818,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.8571428571428571,True
test,86,,,,"Is ""A Tale of Two Cities"" a popular science novel?",no,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8571428571428571,0.41011631828640904,-1.000088900581841e-12,1.0,1.0,no,no,,,7.0,1.0,0.8571428571428571,-4.31062534757943,-2.975521632564327,2.8583665111753453,1.3421460514444519,0.65,0.6571428571428571,0.0,0.1336306209562122,0.0,0.14285714285714285,0.14285714285714285,1.0,1.0,0.8571428571428571,1.0,1.0,True
test,87,,,,Would hypothermia be a concern for a human wearing zoot suit on Triton?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5714285714285714,0.5714285714285714,1.2770342594621393,0.41011631828640904,0.42857142857142855,0.42857142857142855,no,no,,,7.0,0.42857142857142855,0.42857142857142855,-1.3964200700885618,-3.3112885610207776,2.0890545948503756,2.074242940800936,0.65,0.6714285714285715,0.0,0.05669467095138409,0.14285714285714285,0.14285714285714285,0.2857142857142857,1.0,0.42857142857142855,0.42857142857142855,1.0,0.14285714285714285,True
test,88,,,,Would a caracal be defeated by Javier Sotomayor in a high jump competition?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,0.7142857142857143,0.9556998911095345,1.0042424730510766,1.0,0.7142857142857143,no,no,,,7.0,0.8571428571428571,0.7142857142857143,-1.9811750139315443,-1.855965205542,1.9788081932921768,3.184748054612523,0.6285714285714284,0.6714285714285715,0.056694670951384085,0.05669467095138409,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.5714285714285714,True
test,89,,,,Could you drive a Rowe 550 to the 2008 Summer Olympics?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,0.7142857142857143,0.9556998911095345,0.41011631828640904,0.14285714285714285,0.8333333333333334,no,yes,,,7.0,0.14285714285714285,0.7142857142857143,-2.567511422224636,-3.007911137128725,2.4275785324729813,1.4588168964484634,0.7142857142857143,0.6928571428571428,0.08017837257372733,0.11338934190276818,0.5714285714285714,0.0,0.7142857142857143,1.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,True
test,90,,,,Can olive oil kill rabies?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5714285714285714,0.6829081046984717,0.41011631828640904,1.0,0.6666666666666666,no,no,,,7.0,1.0,0.5714285714285714,-2.49463435578286,-3.6403290882880315,2.013890941722143,2.197156329054183,0.65,0.6714285714285715,0.0,0.10350983390135315,0.0,0.42857142857142855,0.42857142857142855,0.8571428571428571,1.0,0.5714285714285714,1.0,0.8571428571428571,True
test,91,,,,Can the majority of vowels be typed on the first line of a QWERTY keyboard?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7142857142857143,-1.000088900581841e-12,0.796311640170813,0.0,0.0,no,no,,,7.0,0.0,0.0,-2.7525335038726624,-2.752990177666836,2.5188589841478355,1.5073445803360705,0.6857142857142857,0.6214285714285716,0.11443442705426586,0.14960264830861913,0.0,0.0,0.2857142857142857,1.0,0.0,0.0,0.14285714285714285,0.2857142857142857,True
test,92,,,,Is it more expensive to run for President of India than to buy a new iPhone 11?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,0.42857142857142855,1.0042424730510766,1.0042424730510766,1.0,0.5,no,no,,,7.0,0.8571428571428571,0.42857142857142855,-2.032376425562655,-3.7548708230772765,2.4972044203599286,2.7796195676656352,0.6642857142857143,0.6928571428571428,0.13451854182690987,0.10578504710249079,0.0,0.42857142857142855,0.42857142857142855,1.0,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.8571428571428571,True
test,93,,,,Can the Very Large Telescope observe the largest mountain on Earth?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,0.7142857142857143,0.9556998911095345,0.41011631828640904,0.8571428571428571,0.8333333333333334,no,no,,,7.0,0.8571428571428571,0.7142857142857143,-1.769726344499905,-3.622275215999111,2.0446880014080286,2.341817353597588,0.6714285714285715,0.65,0.05669467095138409,0.08660254037844388,0.14285714285714285,0.2857142857142857,0.42857142857142855,1.0,0.8571428571428571,0.7142857142857143,0.0,0.8571428571428571,True
test,94,,,,Does highest US Court have enough seats for every Prime Minister of the United Kingdom since 1952?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,0.5714285714285714,0.9556998911095345,0.41011631828640904,0.8571428571428571,0.5714285714285714,no,no,,,7.0,0.8571428571428571,0.5714285714285714,-3.270558493343278,-2.8978860037326,2.343374344935151,1.4119061896860716,0.6857142857142857,0.7285714285714285,0.06267831705280087,0.07559289460184546,0.0,0.2857142857142857,0.2857142857142857,1.0,0.8571428571428571,0.5714285714285714,1.0,0.8571428571428571,True
test,95,,,,Would Quiet from Metal Gear be a poor hypothetical choice for lecturer at Haub?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8571428571428571,-1.000088900581841e-12,0.5982695885832573,0.0,0.0,no,no,,,7.0,0.0,0.0,-1.6187564304705873,-3.5551152909435,2.1755520761953377,1.9931750910260406,0.65,0.6357142857142858,0.0,0.09449111825230681,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.7142857142857143,0.0,True
test,96,,,,Does Post Malone have a fear of needles?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7142857142857143,0.5714285714285714,0.9556998911095345,0.5982695885832573,0.8333333333333334,0.6666666666666666,no,no,,,7.0,0.7142857142857143,0.5714285714285714,-2.5221154348679464,-2.9558230808381287,2.420261287846669,1.6175077468661094,0.6357142857142858,0.65,0.11801936887041647,0.08660254037844388,0.0,0.14285714285714285,0.14285714285714285,1.0,0.7142857142857143,0.5714285714285714,0.7142857142857143,1.0,True
test,97,,,,Did Al-Farabi ever meet Mohammed?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8571428571428571,0.41011631828640904,0.5982695885832573,1.0,1.0,no,no,,,7.0,1.0,0.8571428571428571,-3.459120614086519,-3.01727730880004,2.1247588000886997,2.0732610331473693,0.6785714285714286,0.6714285714285715,0.04879500364742665,0.10350983390135315,0.0,0.14285714285714285,0.14285714285714285,1.0,1.0,0.8571428571428571,1.0,0.7142857142857143,True
test,98,,,,Can monkeys use QWERTY keyboards?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,0.7142857142857143,0.9556998911095345,1.0042424730510766,0.14285714285714285,0.2857142857142857,no,no,,,7.0,0.14285714285714285,0.2857142857142857,-3.0144364491810145,-3.4988474163124548,3.051104578357237,2.213021023777245,0.6714285714285715,0.7142857142857143,0.05669467095138409,0.08017837257372733,0.2857142857142857,0.14285714285714285,0.42857142857142855,1.0,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,True
test,99,,,,Do Australians ride Kangaroos to work?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7142857142857143,0.5982695885832573,-1.000088900581841e-12,1.0,0.7142857142857143,no,no,,,7.0,1.0,0.7142857142857143,-3.6336778902952553,-3.5754601613721704,3.147197275437537,2.0031178110679733,0.6714285714285715,0.6714285714285715,0.05669467095138409,0.05669467095138409,0.0,0.2857142857142857,0.2857142857142857,0.8571428571428571,1.0,0.7142857142857143,1.0,1.0,True
